kkID,datasetID,speciesID,id,taxonRank,kingdom,phylum,phyloGroup,phyloGroupSort,taxonClass,taxonOrder,taxonFamily,genus,species,scientificNameAuthorship,taxonomicRemarks_EN-US,taxonomicRemarks_ID,recognitionBasedOn,mainCommonName_EN,otherCommonName_EN,commonNameRemarks_EN,mainCommonName_ID,otherCommonName_ID,commonNameRemarks_ID,typeVoucher,verbatimTypeLocality,typeLocality,typeLocalityLatitude,typeLocalityLongitude,typeLocalityElevationInMeters,typeLocalityDepthInMeters,originalNameAsDescribed,synonymsWithAuthorYears,countryDistribution,biogeographicRegion,distributionStatus,nativeLocalDistribution_ID,introducedLocalDistribution_ID,distributionRemarks_EN-US,distributionRemarks_ID,keyMeasurements,keyCharacters_EN-US,keyCharacters_ID,characterRemarks_EN-US,characterRemarks_ID,habitatRemarks_EN-US,habitatRemarks_ID,additionalRemarks_EN-US,additionalRemarks_ID,iucnStatus,citesStatus,countryStatus,countryStatusReference,symbionts,symbiontRemarks_EN-US,symbiontRemarks_ID,referenceURIs,externalTaxonIdentifiers,externalURIs,associatedData,externalAssociatedDataURIs,contributorNameOrcid,datasetNames
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Petauridae,Dactylopsila,Dactylopsila megalura,"Rothschild & Dollman, 1932",,,,Great-tailed Striped Possum,Great-tailed Triok,,,,,"BMNH:Mamm:1939.3040, AMNH M-101989","""The Gebroeders [Mountains], Weyland Range, Dutch New Guinea.""",,,,,,Dactylopsila megalura,,Great-tailed Triok,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000335,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Petauridae,Dactylopsila,Dactylopsila palpator,"Milne-Edwards, 1888",,,,Long-fingered Striped Possum,Long-fingered Triok,,,,,MNHN 1886-1224,"""la côte sud de la Nouvelle-Guinée"" (= south coast of New Guinea).",,,,,,Dactylopsila palpator,,Long-fingered Triok,,,,,,,,,,,,,,,,LC (as Dactylonax palpator),,,,,,,,mdd:1000336,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Petauridae,Dactylopsila,Dactylopsila trivirgata,"Gray, 1858",,,,Torresian Striped Possum,Common Striped Possum|Striped Possum,,,,,"BMNH:Mamm:1197a, BMNH:Mamm:1858.2.20.5","Aru Islands, Indonesia.",,,,,,Dactylopsila trivirgata,,Common Striped Possum;Striped Possum,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000338,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Petauridae,Petaurus,Petaurus biacensis,"Ulmer, 1940",,,,Biak Glider,,,,,,ANSP 20560,"""Korrido, Biak Island,"" West Papua (= Irian Jaya), New Guinea.",,,,,,Petaurus (Petaurella) papuanus biacensis,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000343,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Petauridae,Petaurus,Petaurus papuanus,"Thomas, 1888",,,,New Guinea Glider,,,,,,BMNH:Mamm:1876.7.5.5,"""Huon Gulf, E. New Guinea,"" Papua New Guinea.",,,,,,Petaurus breviceps var. papuanus,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006691,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus canescens,"(Waterhouse, 1846)",,,,Lowland Ring-tailed Possum,Lowland Ringtail,,,,,MNHN-ZM-MO-1990-410,"Triton Bay, Fakfak Division, Prov. of Papua (= Irian Jaya), Indonesia.",,,,,,Phalangista (Pseudochirus) canescens,,Lowland Ringtail,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000354,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus caroli,"(Thomas, 1921)",,,,Weyland Ring-tailed Possum,Weyland Ringtail,,,,,BMNH:Mamm:1921.8.1.15,"""Mt. Kunupi, Menoo Valley. Alt. 6000'.""",,,,,,Pseudochirus caroli,,Weyland Ringtail,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000355,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus larvatus,"(Förster & Rothschild, 1911)",,,,Masked Ring-tailed Possum,Masked Ringtail,,,,,BMNH:Mamm:1911.10.13.2,"""Rawlinson Mtns, [Huon Peninsula], German New Guinea [= Papua New Guinea].""",,,,,,Phalanger larvatus,,Masked Ringtail,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000359,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus mayeri,"(Rothschild & Dollman, 1932)",,,,Pygmy Ring-tailed Possum,Pygmy Ringtail,,,,,"BMNH:Mamm:1933.6.1.61, BMNH:Mamm:1939.3076","The Gebroeders [Mountains], Weyland Range, Dutch New Guinea [= Papua Province, Indonesia].",,,,,,Pseudochirus mayeri,,Pygmy Ringtail,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000360,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus schlegelii,"(Jentink, 1884)",,,,Arfak Ring-tailed Possum,Arfak Ringtail|Vogelkop Ringtail,,,,,"RMNH.MAM.13388.a, RMNH.MAM.13388.b","""New Guinea, Arfak Mountains.""",,,,,,Pseudochirus schlegelii,,Arfak Ringtail;Vogelkop Ringtail,,,,,,,,,,,,,,,,VU (as Pseudochirulus schlegeli),,,,,,,,mdd:1000361,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops albertisii,"(Peters, 1874)",,,,D'Albertis's Ring-tailed Possum,D'Albertis's Ringtail,,,,,MSNG CE 3897,"Indonesia, Prov. of Papua (= Irian Jaya), Vogelkop, Manokwari Div., Arfak Mtns, Hatam, 1520 m.",,,,,,Phalangista (Pseudochirus) albertisii,,D'Albertis's Ringtail,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1000363,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops corinnae,"(Thomas, 1897)",,,,Plush-coated Ring-tailed Possum,Golden Ringtail Possum|Plush-coated Ringtail,,,,,"MSNG CE 10458, MSNG CE 17630","""Mountains of Vanapa, British New Guinea [= Papua New Guinea].""",,-9.083333333333334,147.16666666666666,,,Pseudochirus corinnae,,Golden Ringtail Possum;Plush-coated Ringtail,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1000365,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops coronatus,"(Thomas, 1897)",,,,Reclusive Ring-tailed Possum,Reclusive Ringtail,,,,,BMNH:Mamm:1894.2.14.4,"""Arfak Mountains, N. W. New Guinea, at 2000 metres altitude.""",,,,,,Pseudochirus albertisi coronatus,,Reclusive Ringtail,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1000366,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops cupreus,"(Thomas, 1897)",,,,Coppery Ring-tailed Possum,Coppery Ringtail,,,,,BMNH:Mamm:1896.1.25.4,"""Mount Owen Stanley, British New Guinea [= Papua New Guinea].""",,,,,,Pseudochirus cupreus,,Coppery Ringtail,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000367,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Burramyidae,Cercartetus,Cercartetus caudatus,"(Milne-Edwards, 1877)",,,,Long-tailed Pygmy Possum,Queensland Pygmy Possum,,,,,MNHN 1877-1484b,"""Nouvelle-Guinée.""",,,,,,Dromicia caudata,,Queensland Pygmy Possum,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000370,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Ailurops,Ailurops furvus,"(Miller & Hollister, 1922)",,,,Mountain Bear Cuscus,,,,,,USNM:MAMM:219473,"""Rano Rano, Middle Celebes"" (= Central Sulawesi, Sulawesi, Indonesia).",,,,,,Phalanger furvus,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1000374,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Ailurops,Ailurops melanotis,"(Thomas, 1898)",,,,Talaud Bear Cuscus,,,,,,BMNH:Mamm:1897.12.6.8,"""Lirung, Talaut Islands"" (= Talaud Islands, Pulau Salibabu [= Salebabu], Indonesia).",,,,,,Phalanger melanotis,,,,,,,,,,,,,,,,,,CR,,,,,,,,mdd:1000375,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Ailurops,Ailurops ursinus,"(Temminck, 1824)",,,,Common Bear Cuscus,Large Celebes Cuscus|Sulawesi Bear Cuscus,,,,,"BMNH:Mamm:1844.3.2.2, BMNH:Mamm:1844.4.10.3, RMNH.MAM.39005, RMNH.MAM.39006, RMNH.MAM.39007, RMNH.MAM.39008, RMNH.MAM.39009","""septentrionalis de l'île Célèbes [= north of Celebes Island],"" Menado, North Sulawesi, Sulawesi, Indonesia.",,,,,,Phalangista ursina,,Large Celebes Cuscus;Sulawesi Bear Cuscus,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1000376,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Strigocuscus,Strigocuscus celebensis,"(Gray, 1858)",,,,Small Sulawesi Cuscus,Little Celebes Cuscus|Sulawesi Dwarf Cuscus,,,,,BMNH:Mamm:1857.8.6.3,"""Celebes … island of Macassar"" (= Makassar/Ujung Pandang, south-western Sulawesi, Indonesia).",,,,,,Cuscus celebensis,,Little Celebes Cuscus;Sulawesi Dwarf Cuscus,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1000377,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Strigocuscus,Strigocuscus sangirensis,"(Meyer, 1896)",,,,Small Sangihe Cuscus,,,,,,MTD B502,"""In insulis Sangi,"" Tabukan, Indonesia (= Greater Sangihe Island, Sangihe Islands, north-east of Sulawesi).",,,,,,Phalanger sangirensis,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1000378,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger alexandrae,"Flannery & Boeadi, 1995",,,,Gebe Cuscus,Alexandra's Cuscus,,,,,AM M.27005,"""... near the airport (0°05'S 129°25'E) on Gebe Island, North Moluccas,"" Indonesia.",,-0.08333,129.4167,,,Phalanger alexandrae,,Alexandra's Cuscus,,,,,,,,,,,,,,,,EN,,,,,,,,mdd:1000379,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger carmelitae,"Thomas, 1898",,,,Mountain Cuscus,Mountain Phalanger,,,,,MSNG CE 10455,"""Mountainous part of the Vanapa River, British New Guinea"" (= Central Province, Papua New Guinea).",,,,,,Phalanger carmelitae,,Mountain Phalanger,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000380,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger gymnotis,"(Peters & Doria, 1875)",,,,Ground Cuscus,Aru Island Ground Cuscus|Ground Phalanger,,,,,"MSNG CE 1545, MSNG CE 3966","""Insulae Aru, prope Giabu-Lengan"" (= Gialnhegen Island, Aru Islands, Indonesia). Restricted by van der Feen in 1962 to ""village on the west coast of Wokam I., Aru Is.""",,,,,,Phalangista (Cuscus) gymnotis,,Aru Island Ground Cuscus;Ground Phalanger,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000381,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger matabiru,"Flannery & Boeadi, 1995",,,,Blue-eyed Cuscus,,,,,,AM M.23555,"Tege Tege, Ternate, North Maluccas, Indonesia (0°50'N, 127°20'E), 400 m a.s.l.",,0.833333,127.3333,,,Phalanger ornatus matabiru,,,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1000384,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger mimicus,"Thomas, 1922",,,,Southern Common Cuscus,Australian Common Cuscus,,,,,BMNH:Mamm:1911.11.11.93,"""Coastal region south of Nassau Range … Parimau, Mimika River. Alt. 250'"" (Papua Province, Indonesia).",,-4.516666666666667,136.6,,,Phalanger orientalis mimicus,,Australian Common Cuscus,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000386,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger orientalis,"(Pallas, 1766)",,,,Northern Common Cuscus,Common Phalanger|Grey Cuscus,,,,,untraced (number not known),"""Amboyna"" (= Ambon Island, Moluccas, Indonesia).",,,,,,Didelphis orientalis,,Common Phalanger;Grey Cuscus,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000387,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger ornatus,"(Gray, 1860)",,,,Moluccan Cuscus,Ornate Cuscus|Blue-eyed Cuscus,,,,,BMNH:Mamm:1860.1.10.17,"""Island of Batchian"" (= Bacan Island), North Moluccas, Indonesia.",,,,,,Cuscus ornatus,,Ornate Cuscus;Blue-eyed Cuscus,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000388,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger pelengensis,"Tate, 1945",,,,Peleng Cuscus,Banggai Cuscus|Menden's Cuscus|Peleng Phalanger,,,,,AMNH M-107997,"""Peleng Island, Celebes"" (= Sulawesi, Indonesia).",,,,,,Phalanger celebensis pelengensis,,Banggai Cuscus;Menden's Cuscus;Peleng Phalanger,,,,,,,,,,,,,,,,LC (as Strigocuscus pelengensis),,,,,,,,mdd:1000389,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger rothschildi,"Thomas, 1898",,,,Obi Cuscus,Obi Island Cuscus|Rothschild's Cuscus,,,,,"BMNH:Mamm:1898.3.27.1, BMNH:Mamm:1939.3102","""Loiwuj, Great Obi, Moluccas"" (= Pulau Obi or Obira, Moluccas, Indonesia).",,,,,,Phalanger rothschildi,,Obi Island Cuscus;Rothschild's Cuscus,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000390,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger sericeus,"Thomas, 1907",,,,Silky Cuscus,,,,,,BMNH:Mamm:1905.11.28.23,"""Owgarra, Angabunga River (near the Aroa River), S.E. New Guinea. Altitude 6000'.""",,,,,,Phalanger sericeus,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000391,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger vestitus,"(Milne-Edwards, 1877)",,,,Stein's Cuscus,,,,,,MNHN 1877-1477,"""les monts Karons"" (= Karons Mountains, Tamrau Range, Vogelkop Peninsula, West Papua, Indonesia).",,-0.5,133.5,,,Cuscus vestitus,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000392,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,Spilocuscus maculatus,"(Geoffroy Saint-Hilaire, 1803)",,,,Common Spotted Cuscus,Short-tailed Spotted Cuscus|Spotted Phalanger,,,,,lost (number not known),"""Les Moluques"" (= Moluccas, Indonesia).",,,,,,Phalangista maculata,,Short-tailed Spotted Cuscus;Spotted Phalanger,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000394,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,Spilocuscus papuensis,"(Desmarest, 1822)",,,,Waigeo Spotted Cuscus,Waigeo Cuscus,,,,,MNHN 1990-415,"""La terre des Papous [= Papua].""",,-0.3333333333333333,131,,,phalangista papuensis,,Waigeo Cuscus,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1000396,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,Spilocuscus rufoniger,"(Zimara, 1937)",,,,Black Spotted Cuscus,Black-spotted Phalanger,,,,,,"""Sattelberg [= Huon Gulf],"" Morobe Province, Papua New Guinea.",,,,,,Phalanger maculatus rufoniger,,Black-spotted Phalanger,,,,,,,,,,,,,,,,CR,,,,,,,,mdd:1000397,,,,,Diprotodontia
405,2,,,species,Animalia,Chordata,"Dasyuromorphia, Peramelemorphia, Diprotodontia",2,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,Spilocuscus wilsoni,"Helgen & Flannery, 2004",,,,Blue-eyed Spotted Cuscus,Biak Spotted Cuscus|Wilson's Spotted Cuscus,,,,,"RMNH.MAM.12727.a, RMNH.MAM.12727.b","""Biak, Cenderawasih (= Geelvink) Bay (Papua, Indonesia).""",,-1.0381,135.9801,,,Spilocuscus wilsoni,,Biak Spotted Cuscus;Wilson's Spotted Cuscus,,,,,,,,,,,,,,,,CR,,,,,,,,mdd:1000398,,,,,Diprotodontia
405,3,,,species,Animalia,Chordata,"Proboscidea, Sirenia",3,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas maximus,"Linnaeus, 1758",,,,Asian Elephant,Pygmy Elephant,,,,,MF 734,Sri Lanka.,,,,,,Elephas maximus,,Pygmy Elephant,,,,,,,,,,,,,,,,EN,,,,,,,,mdd:1000521,,,,,Proboscidea_Sirenia
405,3,,,species,Animalia,Chordata,"Proboscidea, Sirenia",3,Mammalia,Sirenia,Dugongidae,Dugong,Dugong dugon,"(Müller, 1776)",,,,Dugong,Sea Cow|Sea Pig,,,,,untraced (number not known),"""Vorgebürge der Guten Hofnung an, bis an die philippinischen Inseln"" (= Cape of Good Hope, South Africa, to the Philippines).",,,,,,Trichecus Dugon,,Sea Cow;Sea Pig,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1000529,,,,,Proboscidea_Sirenia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Dermoptera,Cynocephalidae,Galeopterus,Galeopterus variegatus,"(Cuvier, 1797)",,,,Sunda Colugo,Sunda Flying Lemur|Bornean Colugo|Javan Colugo|Malayan Colugo|Sumatran Colugo,,,,,,"type locality not given. Restricted by O. Thomas in 1908 to the ""Malay Peninsula and Islands.""",,,,,,Galeopithecus variegatus,,Sunda Flying Lemur;Bornean Colugo;Javan Colugo;Malayan Colugo;Sumatran Colugo,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000535,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Ptilocercidae,Ptilocercus,Ptilocercus lowii,"Gray, 1848",,,,Pen-tailed Treeshrew,Feather-tailed Treeshrew|Low's Treeshrew,,,,,"BMNH:Mamm:1847.12.30.1, BMNH:Mamm:1848.5.12.3","Kuching, Sarawak, Borneo, Malaysia.",,,,,,Ptilocercus Lowii,,Feather-tailed Treeshrew;Low's Treeshrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000536,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia chrysogaster,"Miller, 1903",,,,Golden-bellied Treeshrew,Mentawai Treeshrew,,,,,USNM:MAMM:121572,"""North Pagi Island, [Mentawai Islands], Sumatra,"" western Indonesia.",,,,,,Tupaia chrysogaster,,Mentawai Treeshrew,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1000541,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia discolor,"Lyon, 1906",,,,Banka Island Treeshrew,,,,,,USNM:MAMM:124703,"""island of Banka [= Bangka], east of Sumatra,"" Indonesia.",,,,,,Tupaia discolor,,,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1000542,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia dorsalis,"Schlegel, 1857",,,,Striped Treeshrew,,,,,,"RMNH.MAM.35995.a, RMNH.MAM.35995.b, RMNH.MAM.35996","lower Kapuas River, Borneo, Malaysia.",,,,,,Tupaja dorsalis,,,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1000543,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia ferruginea,"Raffles, 1821",,,,Sumatran Treeshrew,,,,,,BMNH:Mamm:1879.11.21.573,"""Bencoolen [= Bengkulu Province],"" Sumatra, Indonesia.",,,,,,Tupaia ferruginea,,,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1000545,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia gracilis,"Thomas, 1893",,,,Slender Treeshrew,,,,,,BMNH:Mamm:1892.9.6.2,"""Apoh River, base of Mount Batu Song, Baram district, East Sarawak,"" Malaysia.",,,,,,Tupaia gracilis,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000547,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia hypochrysa,"Thomas, 1895",,,,Javan Treeshrew,Large Javan Treeshrew,,,,,BMNH:Mamm:1886.7.2.12,"""Sipora [= Sipura Island], Mentawei Islands,"" West Sumatra, Indonesia.",,,,,,Tupaia ferruginea hypochrysa,,Large Javan Treeshrew,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1000548,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia javanica,"Horsfield, 1822",,,,Horsfield's Treeshrew,Javan Treeshrew,,,,,"BMNH:Mamm:1879.11.21.574, BMNH:Mamm:52a, BMNH:Mamm:52b","""Java, Province of Blambangan,"" Indonesia. Restricted by M. W. Lyon, Jr. in 1913 to ""probably near the present town of Banyu-wangi at extreme eastern end of Java.""",,,,,,Tupaia javanica,,Javan Treeshrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000549,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia longipes,"Thomas, 1893",,,,Long-footed Treeshrew,Northern Bornean Treeshrew|Northern Long-footed Treeshrew|Plain Treeshrew,,,,,BMNH:Mamm:1876.9.20.5,"""N.W. Borneo,"" Malaysia.",,,,,,Tupaia ferruginea longipes,,Northern Bornean Treeshrew;Northern Long-footed Treeshrew;Plain Treeshrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000550,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia minor,"Günther, 1876",,,,Lesser Treeshrew,Pygmy Treeshrew,,,,,"BMNH:Mamm:1876.5.2.21, BMNH:Mamm:1876.5.2.22, BMNH:Mamm:1876.5.2.23, BMNH:Mamm:1876.5.2.24, BMNH:Mamm:1876.5.2.25","""mainland Borneo, opposite Labuan [Island],"" Malaysia.",,,,,,Tupaia minor,,Pygmy Treeshrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000551,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia montana,"Thomas, 1892",,,,Mountain Treeshrew,,,,,,BMNH:Mamm:1892.2.7.5,"""Mount Dulit, 5000 feet [= 1524 m],"" northern Sarawak, Borneo, Malaysia.",,,,,,Tupaia montana,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000552,,,,,Dermoptera_Scandentia
405,8,,,species,Animalia,Chordata,"Dermoptera, Scandentia",8,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia picta,"Thomas, 1892",,,,Painted Treeshrew,,,,,,BMNH:Mamm:1892.2.8.1,"""Baram [District], N. Borneo,"" Malaysia.",,,,,,Tupaia picta,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1000555,,,,,Dermoptera_Scandentia
