sciName,id,phylosort,mainCommonName_EN,otherCommonName_EN,subclass,infraclass,magnorder,superorder,taxonOrder,suborder,infraorder,parvorder,superfamily,taxonFamily,subfamily,tribe,genus,subgenus,specificEpithet,authoritySpeciesAuthor,authoritySpeciesYear,authorityParentheses,originalNameAsDescribed,authoritySpeciesCitation,authoritySpeciesLink,typeVoucher,typeKind,typeVoucherURIs,verbatimTypeLocality,typeLocalityLatitude,typeLocalityLongitude,nominalNames,taxonomyNotes,taxonomyNotesCitation,distributionNotes,distributionNotesCitation,subregionDistribution,countryDistribution,continentDistribution,biogeographicRealm,iucnStatus,extinct,domestic,flagged,CMW_sciName,diffSinceCMW,MSW3_matchtype,MSW3_sciName,diffSinceMSW3,...51,authority,scientificNameAuthorship,externalTaxonIdentifiers,taxonClass,species
Crocidura_rhoditis,1003996,22,Temboan White-toothed Shrew,Sulawesi White-handed Shrew|Temboan Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Crocidura,NA,rhoditis,G. S. Miller & Hollister,1921,0,Crocidura rhoditis,"Miller, G.S., Jr. and Hollister, N. 1921-06-30. Twenty new mammals collected by H. C. Raven in Celebes. Proceedings of the Biological Society of Washington 34:93-104.",https://www.biodiversitylibrary.org/page/3332340,USNM:MAMM:217550,holotype,http://n2t.net/ark:/65665/307f842db-789b-4a4c-bfd0-164d94ae40bf,"Temboan, north-eastern Sulawesi, Indonesia.",0.979,124.605,"rhoditis G. S. Miller & Hollister, 1921",NA,NA,NA,NA,NA,Sulawesi White-handed Shrew;Temboan Shrew,Asia,Australasia,LC,0,0,0,Crocidura_rhoditis,0,sciname match,Crocidura_rhoditis,0,NA,Miller & Hollister,"Miller & Hollister, 1921",mdd:1003996,Mammalia,Crocidura rhoditis
Crocidura_solita,1006624,22,West-central Sulawesi White-toothed Shrew,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Crocidura,NA,solita,"Esselstyn, A. S. Achmadi, Handika, Swanson, Giarla, & K. C. Rowe",2021,0,Crocidura solita,"Esselstyn, J.A., Achmadi, A.S., Handika, H., Swanson, M.T., Giarla, T.C. and Rowe, K.C. 2021. Fourteen new, endemic species of shrew (genus _Crocidura_) from Sulawesi reveal a spectacular island radiation. Bulletin of the American Museum of Natural History 454:1-108.",https://www.biodiversitylibrary.org/page/61530074,MZB 43012,holotype,NA,"""Indonesia; Sulawesi Selatan; Enrekang; Buntu Bato; Latimojong Village; Karangan; Mt. Latimojong, Bantanase; 3.40755° S, 120.0078° E, 2050 m.""",-3.40755,120.0078,"solita Esselstyn, A. S. Achmadi, Handika, Swanson, Giarla, & K. C. Rowe, 2021",recently described,"Esselstyn, J. A., Achmadi, A. S., Handika, H., Swanson, M. T., Giarla, T. C., & Rowe, K. C. (2021). Fourteen New, Endemic Species of Shrew (Genus Crocidura) from Sulawesi Reveal a Spectacular Island Radiation. Bulletin of the American Museum of Natural History, 454(1), 1-108.",NA,NA,NA,NA,Asia,Indomalaya,NE,0,0,0,NA,1,unmatched,NA,1,NA,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe","Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",mdd:1006624,Mammalia,Crocidura solita
Crocidura_tenebrosa,1006617,22,Dark White-toothed Shrew,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Crocidura,NA,tenebrosa,"Esselstyn, A. S. Achmadi, Handika, Swanson, Giarla, & K. C. Rowe",2021,0,Crocidura tenebrosa,"Esselstyn, J.A., Achmadi, A.S., Handika, H., Swanson, M.T., Giarla, T.C. and Rowe, K.C. 2021. Fourteen new, endemic species of shrew (genus _Crocidura_) from Sulawesi reveal a spectacular island radiation. Bulletin of the American Museum of Natural History 454:1-108.",https://www.biodiversitylibrary.org/page/61530107,MZB 43006,holotype,NA,"""Indonesia, Sulawesi Utara, Bolaang Mondgondow, Passi Timur, Insil, Mt. Ambang, near Lake Aliyah; 0.76385° N, 124.41188° E, 1481 m elevation.""",0.76385,124.41188,"tenebrosa Esselstyn, A. S. Achmadi, Handika, Swanson, Giarla, & K. C. Rowe, 2021",recently described,"Esselstyn, J. A., Achmadi, A. S., Handika, H., Swanson, M. T., Giarla, T. C., & Rowe, K. C. (2021). Fourteen New, Endemic Species of Shrew (Genus Crocidura) from Sulawesi Reveal a Spectacular Island Radiation. Bulletin of the American Museum of Natural History, 454(1), 1-108.",NA,NA,NA,NA,Asia,Indomalaya,NE,0,0,0,NA,1,unmatched,NA,1,NA,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe","Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",mdd:1006617,Mammalia,Crocidura tenebrosa
Crocidura_tenuis,1004018,22,Timor White-toothed Shrew,Timor Shrew|Thin Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Crocidura,NA,tenuis,S. Müller in Temminck,1840,1,Sorex tenuis,"Temminck, C.J. 1840-04-24. No. 2. Introduction, pp. 9-57; Mammalia, pls. 4-6, 8-12; Reptilia, pl. 4; Pisces, pl. 1 in Temminck, C.J. 1839-1845. Verhandelingen over de natuurlijke geschiedenis der Nederlandsche overzeesche bezittingen. Zoologie. S. en J. Luchtmans en C. C. van der Hoek, Leiden, not continuously paginated pp.",https://www.biodiversitylibrary.org/page/50103233 | https://www.biodiversitylibrary.org/page/50103275,"RMNH.MAM.24665.a, RMNH.MAM.24665.b",lectotype,https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.24665.a | https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.24665.b,"Timor, Indonesia.",NA,NA,"tenuis (S. Müller in Temminck, 1840)|macklotii Jentink, 1888",NA,NA,NA,NA,NA,Timor Shrew;Thin Shrew,Asia,Australasia,DD,0,0,0,Crocidura_tenuis,0,sciname match,Crocidura_tenuis,0,NA,Müller in Temminck,"(Müller in Temminck, 1840)",mdd:1004018,Mammalia,Crocidura tenuis
Crocidura_umbra,1004025,22,Javan Ghost White-toothed Shrew,Javan Ghost Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Crocidura,NA,umbra,"Demos, A. S. Achmadi, Handika, Maharadatunkamsi, K. C. Rowe, & Esselstyn",2016,0,Crocidura umbra,"Demos, T.C., Achmadi, A.S., Handika, H., Maharadatunkamsi, Rowe, K.C. and Esselstyn, J.A. 2016-12-09. A new species of shrew (Soricomorpha: _Crocidura_) from Java, Indonesia: possible character displacement despite interspecific gene flow. Journal of Mammalogy 98(1):183-193.",https://doi.org/10.1093/jmammal/gyw183,FMNH:Mamm:212783,holotype,http://portal.vertnet.org/o/fmnh/mammals?id=802b1e13-9c69-46a8-8829-44ed3317f4bc,"""Indonesia, West Java, Mt. Gede, Cibodas, 6.74818°S, 106.99388°E, 1,611 m elevation.""",-6.74818,106.9939,"umbra Demos, A. S. Achmadi, Handika, Maharadatunkamsi, K. C. Rowe, & Esselstyn, 2016",recently described,"Demos, T. C., Achmadi, A. S., Handika, H., Rowe, K. C., & Esselstyn, J. A. (2017). A new species of shrew (Soricomorpha: Crocidura) from Java, Indonesia: possible character displacement despite interspecific gene flow. Journal of Mammalogy, 98(1), 183-193.",NA,NA,NA,Javan Ghost Shrew,Asia,Indomalaya,NT,0,0,0,Crocidura_umbra,0,unmatched,NA,1,NA,"Demos, Achmadi, Handika, Maharadatunkamsi, Rowe, & Esselstyn","Demos, Achmadi, Handika, Maharadatunkamsi, Rowe, & Esselstyn, 2016",mdd:1004025,Mammalia,Crocidura umbra
Crocidura_vosmaeri,1004031,22,Bangka White-toothed Shrew,Bangka Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Crocidura,NA,vosmaeri,Jentink,1888,0,Crocidura? vosmaeri,"Jentink, F.A. 1888. On the shrews from the Malayan Archipelago. Notes from the Leyden Museum 10:161-167.",https://www.biodiversitylibrary.org/page/9622476,"RMNH.MAM.24666.a, RMNH.MAM.24666.b",holotype,https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.24666.a | https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.24666.b,"Bangka Island, south-eastern Sumatra, Indonesia.",NA,NA,"vosmaeri Jentink, 1888",NA,NA,NA,NA,NA,Bangka Shrew,Asia,Indomalaya,DD,0,0,0,Crocidura_vosmaeri,0,sciname match,Crocidura_vosmaeri,0,NA,Jentink,"Jentink, 1888",mdd:1004031,Mammalia,Crocidura vosmaeri
Suncus_etruscus,1004057,22,Etruscan Shrew,Common Dwarf Shrew|Etruscan Dwarf Shrew|Pygmy White-toothed Shrew|Savi's Pygmy Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Suncus,NA,etruscus,Savi,1822,1,Sorex etruscus,"Nuovo Giorn. de Letterati, Pisa, vol. 1, 60",https://www.google.com/books/edition/Nuovo_giornale_de_letterati_formerly_Gio/45QEAAAAQAAJ?hl=en&gbpv=1&dq=Nuovo+giornale+de%27+letterati&pg=PA83&printsec=frontcover,"ZFMK:Mamm:1978.513, ZFMK:Mamm:1978.514, ZMB 3540, ZMB 15111, ZMB 15112",syntypes,NA,"Pisa, Italy.",NA,NA,"etruscus (Savi, 1822)|perrotteti (Duvernoy, 1842)|pygmaeus (Hodgson, 1844) [nomen nudum | preoccupied]|pygmaeus (Hodgson, 1845) [preoccupied]|madagascariensis (Coquerel, 1848)|perroteti (A. Pomel, 1848) [incorrect subsequent spelling]|atratus (E. Blyth, 1855)|hodgsonii (E. Blyth, 1855)|melanodon (E. Blyth, 1855) [preoccupied]|micronyx (E. Blyth, 1855)|nudipes (E. Blyth, 1855)|assamensis (J. Anderson, 1873)|macrotis (J. Anderson, 1877)|nilgiricus (J. Anderson, 1877)|nitidofulvus (J. Anderson, 1877)|pygmaeoides (J. Anderson, 1877)|travancorensis (J. Anderson, 1877)|coquerelii (Trouessart, 1880)|nanulus (Stroganov, 1941)|bactrianus Stroganov, 1958|kura (Deraniyagala, 1958)|dura (Conisbee, 1964) [incorrect subsequent spelling]","includes madagascariensis; previously included the name pachyurus (Küster, 1835), which is now the senior synonym of Crocidura ichnusae (now C. pachyura)","Turni, H., Hutterer, R., & Asher, R. (2007). Type specimens of ""insectivoran"" mammals at the Museum für Naturkunde, Berlin. Zootaxa, 1470(1), 1-33.|Omar, H., Adamson, E.A.S., Bhassu, S., Goodman, S.M., Soarimalala, V., Hashim, R., Ruedi, M. 2011. Phylogenetic relationships of Malayan and Malagasy pygmy shrews of the genus Suncus (Soricomorpha: Soricidae) inferred from mitochondrial cytochrome b gene sequences. The Raffles Bulletin of Zoology 59(2): 237-243.",NA,NA,NA,Common Dwarf Shrew;Etruscan Dwarf Shrew;Pygmy White-toothed Shrew;Savi's Pygmy Shrew,Africa|Asia|Europe,Palearctic|Afrotropic|Indomalaya,LC,0,0,0,Suncus_etruscus,0,sciname match,Suncus_etruscus,0,NA,Savi,"(Savi, 1822)",mdd:1004057,Mammalia,Suncus etruscus
Suncus_hosei,1004059,22,Bornean Pygmy Shrew,Hose's Pygmy Shrew|Hose's Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Suncus,NA,hosei,O. Thomas,1893,1,Crocidura (Pachyura) Hosei,"Thomas, O. 1893-05-01. On some new Bornean mammalia. Annals and Magazine of Natural History (6)11(65):341-347.",https://www.biodiversitylibrary.org/page/24344685,BMNH:Mamm:1892.6.1.5,holotype,https://data.nhm.ac.uk/object/0bf3bfc5-097c-4832-a40f-26f5b21fa9a7,"""Bakong River, Baram, East Sarawak,"" Malaysia.",NA,NA,"hosei (O. Thomas, 1893)",NA,NA,NA,NA,NA,Hose's Pygmy Shrew;Hose's Shrew,Asia,Indomalaya,DD,0,0,0,Suncus_hosei,0,sciname match,Suncus_hosei,0,NA,Thomas,"(Thomas, 1893)",mdd:1004059,Mammalia,Suncus hosei
Suncus_mertensi,1004065,22,Flores Shrew,Flores Pygmy Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Suncus,NA,mertensi,Kock,1974,0,Suncus mertensi,"Kock, D. 1974. Eine neue _Suncus_-Art von Flores, Kleine Sunda-Inseln (Mammalia: Insectivora). Senckenbergiana biologica 55(4-6):197-203.",NA,SMF:MAMM:18399,holotype,NA,"Rana Mese (near Ruteng), Flores, Indonesia.",NA,NA,"mertensi Kock, 1974|mertensis Honacki, Kinman, & Koeppl, 1982 [incorrect subsequent spelling]",NA,NA,NA,NA,NA,Flores Pygmy Shrew,Asia,Australasia,EN,0,0,0,Suncus_mertensi,0,sciname match,Suncus_mertensi,0,NA,Kock,"Kock, 1974",mdd:1004065,Mammalia,Suncus mertensi
Suncus_murinus,1004067,22,Asian House Shrew,Asian Musk Shrew|Gray Musk Shrew|Indian Musk Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Crocidurinae,NA,Suncus,NA,murinus,Linnaeus,1766,1,Sorex murinus,"Linnaeus, C. 1766. Systema Naturæ per Regna Tria Naturæ, Secundum Classes, Ordines, Genera, Species, cum Characteribus, Differentiis, Synonymis, Locis. Tomus I. Editio Duodecima, Reformata. Laurentii Salvii, Stockholm, 532 pp.",https://www.biodiversitylibrary.org/page/42946270,NA,NA,NA,"""Java,"" Indonesia.",NA,NA,"murinus (Linnaeus, 1766)|myosurus (Pallas, 1785) [nomen novum]|caerulaeus (Kerr, 1792)|pilorides (G. K. Shaw, 1796)|caerulescens (G. K. Shaw, 1800)|capensis (É. Geoffroy Saint-Hilaire, 1811)|indicus (É. Geoffroy Saint-Hilaire, 1811)|sonneratii (I. Geoffroy Saint-Hilaire, 1827)|crassicaudus (H. Lichtenstein, 1829)|geoffroyi (J. B. Fischer, 1830)|giganteus (I. Geoffroy Saint-Hilaire, 1831)|serpentarius (I. Geoffroy Saint-Hilaire, 1831)|sacer Ehrenberg, 1832|mauritianus (Reichenbach, 1834)|nemorivagus (Hodgson, 1844) [nomen nudum]|soccatus (Hodgson, 1844) [nomen nudum]|nemorivagus (Hodgson, 1845)|soccatus (Hodgson, 1845)|crassicaudatus (A. Pomel, 1848) [incorrect subsequent spelling]|sonnerati (A. Pomel, 1848) [incorrect subsequent spelling]|griffithii (Horsfield, 1851)|kandianus (Kelaart, 1852)|grayii (Motley & Dillwyn, 1855)|heterodon (E. Blyth, 1855)|saturatior (Horsfield, 1855)|swinhoei (E. Blyth, 1859)|tytleri (E. Blyth, 1859)|viridescens (E. Blyth, 1859)|albinus (E. Blyth, 1863)|arboris (J. E. Gray, 1863) [not used as valid]|albicauda (W. C. H. Peters, 1867)|auriculatus (Fitzinger, 1868)|duvernoyi (Fitzinger, 1868)|temminckii (Fitzinger, 1868)|ceylanicus (W. C. H. Peters, 1870)|fuscipes (W. C. H. Peters, 1870)|luzoniensis (W. C. H. Peters, 1870)|medius (W. C. H. Peters, 1870)|microtis (W. C. H. Peters, 1870)|sumatranus (W. C. H. Peters, 1870)|waldemarii (W. C. H. Peters, 1870)|blanfordii (J. Anderson, 1877)|blythii (J. Anderson, 1877)|fulvocinereus (J. Anderson, 1877)|pealanus (J. Anderson, 1877)|rubicundus (J. Anderson, 1877)|sindensis (J. Anderson, 1877)|andersonii (Trouessart, 1879)|edwardsianus (Trouessart, 1880)|beddomei (J. Anderson, 1881)|muelleri (Jentink, 1888)|semmelinki (Jentink, 1888) [nomen nudum]|unicolor (Jentink, 1888)|semmelinki (Jentink, 1889)|leucurus (Matschie, 1894)|kroonii (Kohlbrugge, 1895)|kuekenthali (Matschie, 1901)|celebensis (Revilliod, 1911)|occultidens (Hollister, 1913)|muschatus (Hatori, 1915)|riukiuanus (Kuroda, 1924)|malabaricus Lindsay, 1929|semmeliki Koller, 1930 [incorrect subsequent spelling]|palawanensis (E. H. Taylor, 1934)|semmelicki Tate, 1944 [incorrect subsequent spelling]|mentosus Đào Văn Tiến, 1960|temmincki Corbet, 1978 [incorrect subsequent spelling]|seramensis D. J. Kitchener in D. J. Kitchener, Schmitt, & Maharadatunkamsi, 1994",NA,NA,NA,NA,NA,Asian Musk Shrew;Gray Musk Shrew;Indian Musk Shrew,Asia|Oceania,Palearctic|Indomalaya|Australasia,LC,0,0,0,Suncus_murinus,0,sciname match,Suncus_murinus,0,NA,Linnaeus,"(Linnaeus, 1766)",mdd:1004067,Mammalia,Suncus murinus
Chimarrogale_phaeura,1004191,22,Bornean Water Shrew,Borneo Water Shrew|Sunda Water Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Soricinae,Nectogalini,Chimarrogale,Crossogale,phaeura,O. Thomas,1898,0,Chimarrogale phaeura,"Thomas, O. 1898-09-01. Descriptions of new Bornean and Sumatran mammals. Annals and Magazine of Natural History (7)2(9):245-251.",https://www.biodiversitylibrary.org/page/19336035,BMNH:Mamm:1898.11.3.2,holotype,https://data.nhm.ac.uk/object/d8c398e3-ef53-4c65-be26-3795ef23555b,"""Saiap, Mount Kina Balu,"" Sabah, Malaysia.",NA,NA,"phaeura O. Thomas, 1898","recently moved from Chimarrogale to Crossogale, although recent publications have not followed this change on the basis of limited evidence and Crossogale is tentatively included under Chimarrogale as a subgenus here","Abramov, A. V., Bannikova, A. A., Lebedev, V. S., & Rozhnov, V. V. (2017). Revision of Chimarrogale (Lipotyphla: Soricidae) from Vietnam with comments on taxonomy and biogeography of Asiatic water shrews. Zootaxa, 4232(2), 216-230.|Wilson D.E. & Mittermeier R.A. 2018. Handbook of the mammals of the world. Vol. 8. Insectivores, Colugos, and Sloths. Lynx Edicions, Barcelona.",NA,NA,NA,Borneo Water Shrew;Sunda Water Shrew,Asia,Indomalaya,EN,0,0,0,Crossogale_phaeura,0,sciname match,Chimarrogale_phaeura,0,NA,Thomas,"Thomas, 1898",mdd:1004191,Mammalia,Chimarrogale phaeura
Chimarrogale_sumatrana,1004192,22,Sumatran Water Shrew,Sumatra Water Shrew,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,NA,Soricidae,Soricinae,Nectogalini,Chimarrogale,Crossogale,sumatrana,O. Thomas,1921,1,Crossogale sumatrana,"Thomas, O. 1921-03-01. On a new genus and species of shrew, and some new Muridæ from the East-Indian Archipelago. Annals and Magazine of Natural History (9)7(39):243-249.",https://www.biodiversitylibrary.org/page/15626663,BMNH:Mamm:1921.2.9.1,holotype,https://data.nhm.ac.uk/object/6a00812b-6965-4ee9-a236-35aa15007620,"""Pager Alam, Padang Highlands,"" Sumatra, Indonesia.",NA,NA,"sumatrana (O. Thomas, 1921)","recently moved from Chimarrogale to Crossogale, although recent publications have not followed this change on the basis of limited evidence and Crossogale is tentatively included under Chimarrogale as a subgenus here","Abramov, A. V., Bannikova, A. A., Lebedev, V. S., & Rozhnov, V. V. (2017). Revision of Chimarrogale (Lipotyphla: Soricidae) from Vietnam with comments on taxonomy and biogeography of Asiatic water shrews. Zootaxa, 4232(2), 216-230.|Wilson D.E. & Mittermeier R.A. 2018. Handbook of the mammals of the world. Vol. 8. Insectivores, Colugos, and Sloths. Lynx Edicions, Barcelona.",NA,NA,NA,Sumatra Water Shrew,Asia,Indomalaya,DD,0,0,0,Crossogale_sumatrana,0,sciname match,Chimarrogale_sumatrana,0,NA,Thomas,"(Thomas, 1921)",mdd:1004192,Mammalia,Chimarrogale sumatrana
Aethalops_aequalis,1004357,23,Bornean Pygmy Fruit Bat,Bornean Fruit Bat|Borneo Fruit Bat,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Chiroptera,Pteropodiformes,NA,NA,Pteropodoidea,Pteropodidae,Cynopterinae,Balionycterini,Aethalops,NA,aequalis,G. M. Allen,1938,0,Aethalops aequalis,"Allen, G.M. 1938. A new pygmy fruit Bat from Borneo. Journal of Mammalogy 19(4):496-498.",https://www.jstor.org/stable/1374243,MCZ:Mamm:36582,holotype,https://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:36582,"""Lumu Lumu, Mt. Kinabalu, British North Borneo, altitude 5500 feet [= 1676 m],"" Sabah, Malaysia.",NA,NA,"aequalis G. M. Allen, 1938",NA,NA,NA,NA,NA,Bornean Fruit Bat;Borneo Fruit Bat,Asia,Indomalaya,LC,0,0,0,Aethalops_aequalis,0,sciname match,Aethalops_aequalis,0,NA,Allen,"Allen, 1938",mdd:1004357,Mammalia,Aethalops aequalis
Aethalops_alecto,1004358,23,Common Pygmy Fruit Bat,Pygmy Fruit Bat,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Chiroptera,Pteropodiformes,NA,NA,Pteropodoidea,Pteropodidae,Cynopterinae,Balionycterini,Aethalops,NA,alecto,O. Thomas,1923,1,Aethalodes alecto,"Thomas, O. 1923-01-31. On some small mammals, chiefly bats, from the East Indian Archipelago. Annals and Magazine of Natural History (9)11(62):250-255.",https://www.biodiversitylibrary.org/page/34355497,BMNH:Mamm:1923.1.2.1,holotype,https://data.nhm.ac.uk/object/89b212fc-7852-4749-bcf5-4e7dc4009781,"""Indrapura Peak, Sumatra [Indonesia]. Alt. 7300' [= 2225 m].""",NA,NA,"alecto (O. Thomas, 1923)|ocypete Boeadi & J. Edwards Hill, 1986|boeadii D. J. Kitchener in D. J. Kitchener, Hisheh, Schmitt, & Maryanto, 1993",NA,NA,NA,NA,NA,Pygmy Fruit Bat,Asia,Indomalaya,LC,0,0,0,Aethalops_alecto,0,sciname match,Aethalops_alecto,0,NA,Thomas,"(Thomas, 1923)",mdd:1004358,Mammalia,Aethalops alecto
Balionycteris_maculata,1004360,23,Bornean Spotted-winged Fruit Bat,Spotted-winged Fruit Bat,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Chiroptera,Pteropodiformes,NA,NA,Pteropodoidea,Pteropodidae,Cynopterinae,Balionycterini,Balionycteris,NA,maculata,O. Thomas,1893,1,Cynopterus maculatus,"Thomas, O. 1893-05-01. On some new Bornean mammalia. Annals and Magazine of Natural History (6)11(65):341-347.",https://www.biodiversitylibrary.org/page/24344683,BMNH:Mamm:1893.4.1.24,holotype,https://data.nhm.ac.uk/object/f4057448-63f3-4512-b0bb-523b29e67456,"""Sarawak,"" western Borneo, Malaysia.",NA,NA,"maculata (O. Thomas, 1893)",previously included B. seimundi,"Khan, F. A. A. (2008). Diversification of old world bats in Malaysia: an evolutionary and phylogeography hypothesis tested through the genetic species concept. M.Sc Thesis, Texas Tech University. |Naharuddin, N. M. B. (2013). A Morphological Analysis of Spotted-winged Fruit Bat (pteropodidae: Balionycteris Naculata) in Malaysia (Doctoral dissertation, Universiti Malaysia Sarawak).|Lim, V. C., Ramli, R., Bhassu, S., & Wilson, J. J. (2017). A checklist of the bats of Peninsular Malaysia and progress towards a DNA barcode reference library. PLoS One, 12(7), e0179555.",NA,NA,NA,Spotted-winged Fruit Bat,Asia,Indomalaya,LC,0,0,0,Balionycteris_maculata,0,sciname match,Balionycteris_maculata,0,NA,Thomas,"(Thomas, 1893)",mdd:1004360,Mammalia,Balionycteris maculata
Balionycteris_seimundi,1004361,23,Malayan Spotted-winged Fruit Bat,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Chiroptera,Pteropodiformes,NA,NA,Pteropodoidea,Pteropodidae,Cynopterinae,Balionycterini,Balionycteris,NA,seimundi,Kloss,1921,0,Balionycteris maculata seimundi,"Kloss, C.B. 1921. Seven new Malaysian mammals. Journal of the Federated Malay States Museums 10:229-234.",https://www.biodiversitylibrary.org/page/19064272,"BMNH:Mamm:1926.10.19.2 (= FMSM 1/21), FMSM 2/21",syntypes,https://data.nhm.ac.uk/object/1a699cdf-f9a3-4912-92d4-3c5fe0b57100,"""junction of the Tahan and Teku Rivers at the foot of Gunong Tahan, Pahang,"" Peninsular Malaysia.",NA,NA,"seimundi Kloss, 1921",split from B. maculata,"Khan, F. A. A. (2008). Diversification of old world bats in Malaysia: an evolutionary and phylogeography hypothesis tested through the genetic species concept. M.Sc Thesis, Texas Tech University. |Naharuddin, N. M. B. (2013). A Morphological Analysis of Spotted-winged Fruit Bat (pteropodidae: Balionycteris Naculata) in Malaysia (Doctoral dissertation, Universiti Malaysia Sarawak).|Lim, V. C., Ramli, R., Bhassu, S., & Wilson, J. J. (2017). A checklist of the bats of Peninsular Malaysia and progress towards a DNA barcode reference library. PLoS One, 12(7), e0179555.",NA,NA,NA,NA,Asia,Indomalaya,LC,0,0,0,Balionycteris_seimundi,0,unmatched,NA,1,NA,Kloss,"Kloss, 1921",mdd:1004361,Mammalia,Balionycteris seimundi
Chironax_melanocephalus,1004362,23,Sundaic Black-capped Fruit Bat,Black-capped Fruit Bat,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Chiroptera,Pteropodiformes,NA,NA,Pteropodoidea,Pteropodidae,Cynopterinae,Balionycterini,Chironax,NA,melanocephalus,Temminck,1825,1,Pteropus melanocephalus,"Temminck, C.J. 1825. Livraison 5. Pp. 157–204 in Temminck, C.J. 1827. Monographies de Mammalogie. G. Dufour et E. d'Ocagne, Paris, 268 pp.",https://www.biodiversitylibrary.org/page/52681336,RMNH.MAM.35728,lectotype,https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.35728,"""L'île de Java."" Restricted by W. Bergmans and F. G. Rozendaal in 1988 to Gunung Karang, Bantam, west Java, Indonesia.",NA,NA,"melanocephalus (Temminck, 1825)|dyasae Maharadatunkamsi, 2012",previously included C. tumulus,"Bergmans, W. (2011). An annotated list of mammal type specimens in the collections of the former Zoological Museum of the University of Amsterdam (1890-2010). Zoologische Mededelingen, 85, 835.",NA,NA,NA,Black-capped Fruit Bat,Asia,Indomalaya,LC,0,0,0,Chironax_melanocephalus,0,sciname match,Chironax_melanocephalus,0,NA,Temminck,"(Temminck, 1825)",mdd:1004362,Mammalia,Chironax melanocephalus
